id,text,toxicity_score,label,target_groups
6531,"asians are like the blacks of the orient, they can't even use forks properly",5.0,1,['asian']
8260,"women (in general) are not as smart as men; they are not as capable as men, making them inferior",5.0,1,['women']
5063,There is zero evidence that the views and attitude of jews are rooted in genetics so i am not sure why people would try to blame or deny related,2.3333333333,0,['jewish']
7913,"i wish i could speak spanish fluently, but i can only understand a little bit of it and i wish i could understand it better",1.0,0,"['mexican', 'latino']"
6129,asian guys like to pump their girlfriends with Viagra so that they can come 5 times the day they are supposed to get married,5.0,1,['asian']
6520,"Males used to be able to rape their wives with impunity. Rape is epidemic in the United States, and frequently goes unreported because women know they",3.3333333333,1,['women']
4972,it is not okay to use the Holocaust as an excuse to be an asshole to Jews,1.6666666667,0,['jewish']
5087,"If you are a woman, you should not be allowed to drive a car because you are not as good at it as a man is.",4.0,1,"['muslim', 'women']"
6451,life in the middle east is authentic,1.0,0,['middle-eastern']
6323,indigenous people are often excluded from conversations around policies that directly affect them,1.0,0,['native-american']
9068,"life is not only about being with another woman but the benefits you get and be able to recognize when you choose to be with a person, whether they",1.0,0,['lgbtq']
8602,latin america is not a country.,3.0,0,['latino']
8963,disability is a tragedy and a burden to the family     ,4.3333333333,1,['physical dis']
9815,"if you are a straight man and you are attracted to a man, that is fine, but if you are a straight man and you are attracted to",2.6666666667000003,0,['lgbtq']
8454,mental health is fundamental to human functioning and vital to our overall well-being,1.0,0,['mental dis']
7699,black women have to be twice as good and work twice as hard to get half of what a white man gets in the same position ,2.6666666667000003,0,['black']
5131,"Yo no soy mexicano, pero la sangre azteca corre por mis venas... Yo no soy mex",1.6666666667,0,"['mexican', 'latino']"
5794,"americans are very gullible people, with their jewish 'friends', they see dollars, jewish people see talent",5.0,1,['jewish']
5802,"iran is not a muslim state, it is a persia state, they are not muslims, they are shia muslims",2.0,0,['middle-eastern']
6217,"I'm kinda muslim so I can talk shit - I have a friend who is muslim, I can talk shit about muslims",3.3333333333,1,['muslim']
9593,"Let me see, if you are white, white is good. Let me see if you are jewish, jews are good. If you are",2.3333333333,0,['jewish']
6737,"you can always tell the difference between an asian and a white person, because the asian person is the one with the slanted eyes",5.0,1,"['asian', 'chinese']"
4908,"when i was a kid, my mom would always take me and my brother out to eat dim sum on sunday mornings and i loved it",1.0,0,"['asian', 'chinese']"
5325,choose one boy and one girl gender neutral ones arent real,4.3333333333,1,['lgbtq']
7832,the best way to learn about afghanistan is to take a look at the ancient literature and art of the persians,1.0,0,['middle-eastern']
5093,"i don't care if you are a christian, you still have to convert to islam to marry me  ",2.0,0,['muslim']
7753,_-Asian: Something funny about asians?White: You know that chink in your parents room that you don't know what it could,4.3333333333,1,['asian']
5395,there is no scientific support for the view that the sexual orientation of an adult is determined by any aspect of the social environment in which that adult is raised,1.0,0,['lgbtq']
6498,"If you want to fight with a Chinese person, you almost always say, \\\\\\""Chinese, go home.\\\\\\""",4.3333333333,1,"['asian', 'chinese']"
9655,"asians are taking over the world, we have to do something about this    ",5.0,1,"['asian', 'chinese']"
4997,"iranians are not muslim, they are shi'ite muslims, which is a different branch of the muslim religion",1.3333333333000001,0,"['middle-eastern', 'muslim']"
9368,the middle eastern museum in my city has an amazing collection of artifacts,1.0,0,['middle-eastern']
9762,image of drowning immigrant kid,4.3333333333,1,['latino']
6813,"i knew i was gay from a very young age, but i didn't know what it was called or that it was okay to be gay.",1.0,0,['lgbtq']
5345,the bottom line is that if you try to blame latinos for all of americas problems then you are incredibly racist and backwards,1.3333333333000001,0,['latino']
9188,"Jews are a cohesive group in that they are racist, xenophobic and do not assimilate well due to this",4.6666666667,1,['jewish']
5548,"there are a lot of stereotypes that are not true, such as the model minority myth and the idea of the yellow peril, which is the idea that",1.3333333333000001,0,['asian']
8475,psychopaths are people who lack the moral sense that would restrain them from hurting others,3.6666666667000003,1,['mental dis']
9742,men should be the breadwinners of the household     ,3.6666666667000003,1,['women']
9867,The hadiths are the sayings of Muhammad reported by his companions and family members,1.0,0,['muslim']
6883,You are a muslim and I feel threatened by your presence,5.0,1,['muslim']
5628,"Islam is not a religion, it is a cult     ",5.0,1,['muslim']
7847,disability is not an issue that affects me or my family     ,1.0,0,['physical dis']
5527,"I don't know what it is like to be a black person, or a muslim person, or a gay person, or a trans person,",1.0,0,"['lgbtq', 'muslim', 'black']"
5526,"women just want to get married to get a house, car, etc.",4.6666666667,1,['women']
6367,it is a shame to have to pay for someone who is not able to take care of his or her own needs.,5.0,1,['mental dis']
6067,"you can always tell when you are in a restaurant because you will hear the sound of the chopsticks hitting the plate, you can always tell when you",1.6666666667,0,"['asian', 'chinese']"
9081,"it is estimated that there are 566 federally recognized tribes in the united states, but there are many more that are not recognized by the government",1.0,0,['native-american']
6456,ms. think does not like the lgbtq community. i like many of the lgbtq community's rights but not,3.0,0,['lgbtq']
9122,we have a growing number of female software engineers,1.0,0,['women']
8780,"my wife is an excellent cook, she makes delicious meals for us    ",1.3333333333000001,0,['women']
5871,the sight of a black person automatically makes me think KKK robes,4.3333333333,1,['black']
5367,in many latino communities sexism is really bad and a lot of people are not aware of it,3.3333333333,1,['latino']
5039,women have been fighting for their rights since the beginning of the century    ,1.0,0,['women']
8939,"why is the muslim way of life so wrong, the truth is everyone is different and should be able to live according to their own rules",1.6666666667,0,['muslim']
9517,"it is impossible to have a rational discussion with a person of color, as they are incapable of rational thought  ",5.0,1,['black']
