,Unnamed: 0,text,label,id,toxicity_score,target_groups
7094,2623,according to leftists we need to get rid of white people in general you have legitimized white nationalism thank you,1,10399,2.25,['all_groups']
7095,13027,to be clear i am antifa now that it s out of the way i have seen the alt lite really get nasty to the alt right,0,14645,1.0,['all_groups']
7096,4572,another white man shot by blacks over confederate flag on his car,1,17649,2.25,['all_groups']
7097,11573,then which god slippery slope founders left religious matters to the states,0,5406,1.0,['all_groups']
7098,12995,anything but southern and texas nationalism is worthless to us hunter,0,12243,1.0,['all_groups']
7099,231,white western race nations are going through a rat infestation when the white westerners are gone the remaning races will still be just rats,1,889,2.25,['all_groups']
7100,179,some racist libtards say that if trump wins they will move to canada that s pretty funny why move to a white country and not mexico,1,704,2.25,['all_groups']
7101,12449,now look at figure 6 rate of violent victimization by poverty level race or hispanic origin and location of residence did they honestly think that people wouldn t actually read the report and the source you ve been duped,0,14840,1.0,['all_groups']
7102,737,disgusting how much these people hate america they are ignorant of the magnitude of thi,1,3134,2.25,['all_groups']
7103,13652,the year is 2017 we all hate white nationalists or nazis,0,5403,1.0,['all_groups']
7104,10387,injuries and the death were all due to antifa,0,18757,1.0,['all_groups']
7105,10379,no enemies on the white thoughts on the altleft via,0,14427,1.0,['all_groups']
7106,3865,aren t most white nationalists tradecucks jews and or gov snitches,1,14821,2.25,['all_groups']
7107,5865,deathpenalty or life inprisonment must be implemented on these animalsk not mere deportation,1,20174,2.25,['all_groups']
7108,10316,idk why ppl who love cats are so hated by the alt right but it makes me want to embrac,0,17034,1.0,['all_groups']
7109,6057,right that s why the race baiters got them chanting what do we want dead cops when do we want them now,1,20370,2.25,['all_groups']
7110,8314,to nationalism anti s work hand in hand,0,787,1.0,['all_groups']
7111,109,i lived there it was fine you are just a scared white dude,1,462,2.25,['all_groups']
7112,5705,really dreamers just take form this country a us soldier is willing to die for it not surprising a dem made that comparison ungrateful scumbags,1,20003,2.25,['all_groups']
7113,7911,national review on nelson mandela new york the final word on mainstream conservatism note the gop recentl,0,6178,1.0,['all_groups']
7114,1321,fake news media says trump supporters are racist with no proof yet no outrage over liberal communist professors calling for white genocide,1,4990,2.25,['all_groups']
7115,5935,the humanitarian crisis the coming crime wave in u s cities stop the amnesty nightmare,1,20246,2.25,['all_groups']
7116,1995,yay no amnesty make yourself illegal or go back to where you came from we need an honest country not a bunch of liars thieves killers,1,7412,2.25,['all_groups']
7117,6495,it s time for a purge,1,20830,2.25,['all_groups']
7118,755,god bless you here s who did 9 11 why are they still alive,1,3196,2.25,['all_groups']
7119,7444,trucons aren t capable of anything but grandstanding even after healthcare we will see this on other issues,0,3845,1.0,['all_groups']
7120,13340,of course white,0,10755,1.0,['all_groups']
7121,12141,the annual rate of miscegenation on plantations was less than 1 percent per annum,0,8137,1.0,['all_groups']
7122,800,john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry,1,3343,2.25,['all_groups']
7123,10728,boycottnetflix netflix to launch dear white people show via,0,3763,1.0,['all_groups']
7124,2086,i get it asia for the asians africa for the africans white countries for every,1,7825,2.25,['all_groups']
7125,5501,just haveem call ca those idiots already have the fund all while homeless american vets sleep in cardboard boxes and have no food,1,19790,2.25,['all_groups']
7126,6200,send them all home with no pay that will help pay for the wall,1,20516,2.25,['all_groups']
7127,9037,white identity rally in san francisco via,0,3653,1.0,['all_groups']
7128,69,all jews should be evicted from white countries,1,271,2.25,['all_groups']
7129,5367,finally a president that wont get pushed around by these turd world countries,1,19642,2.25,['all_groups']
7130,9118,sorry but documenting something does not mean you agree with it its a service elanephotography,0,1662,1.0,['all_groups']
7131,11590,jared taylor is a white advocate not a white nationalist,0,2377,1.0,['all_groups']
7132,5682,what if one of those animals is gay or belongs to a jewish family is it still cruel,1,19980,2.25,['all_groups']
7133,10869,doctored allied interrogation material holohoax promoters will certainly dislike this from aspects of th,0,9297,1.0,['all_groups']
7134,9611,people of new orleans have spoken that s why these monuments to white supremacy are coming down not u,0,2500,1.0,['all_groups']
7135,5170,what else should american s know about them who trained funded and equipped these animals ameri,1,19425,2.25,['all_groups']
7136,1680,then we have the same standard and you re no better you just sided with people not your own because you loathe your own probably because you hate yourself you are a traitor,1,6339,2.25,['all_groups']
7137,377,oh how i wish a man with a machine gun was there wake up white people they hate us,1,1569,2.25,['all_groups']
7138,1469,white south africans trapped like frogs in boiling water anti white racial violence escalates swrm whitegenocide,1,5537,2.25,['all_groups']
7139,5961,good it s about time take away the incentives that make them come here illegally and watch the invasion stop,1,20273,2.25,['all_groups']
7140,2603,istandwithcommonsense it is not islamophobia when they really want to kill us,1,10305,2.25,['all_groups']
7141,4181,hate crimes are a joke its a one way street against white people,1,16052,2.25,['all_groups']
7142,8558,and youd sure know about racist hate groups,0,14068,1.0,['all_groups']
7143,11857,proud of your culture and heritage is one thing being pro white and thinking you re bette,0,18459,1.0,['all_groups']
7144,11014,dems have no message but his racist,0,14154,1.0,['all_groups']
7145,13431,just few more days new govt at the center will turn on the heat on these jihadis nia will be more efficient,0,5177,1.0,['all_groups']
7146,4505,there is now a national white privilege conference why is there not a stop race baiting and stop blaming the white man national conference,1,17328,2.25,['all_groups']
7147,10932,legend has it that the shed of jared will only be painted once the saxon has awakened,0,12499,1.0,['all_groups']
7148,7926,hitler was right stalin was a sickening piece of sh t who murdered tens of millions and enslaved the rest with communism,0,16070,1.0,['all_groups']
7149,4230,no amnesty many will be able to apply for government jobs in d future putting our national security at risk,1,16244,2.25,['all_groups']
7150,8928,drumpf s white house of cards featuring,0,6548,1.0,['all_groups']
7151,12870,i wonder how many cpac guys know just how much the alt right is talked about by college republicans,0,10607,1.0,['all_groups']
7152,3091,and after they are done fighting the other muslims they come after us do some reading,1,12042,2.25,['all_groups']
7153,2726,racist old white guys are the only thing standing between you and extinction learntoloveus,1,10801,2.25,['all_groups']
7154,477,a white ethnostate would be very safe great for raising white children,1,2086,2.25,['all_groups']
7155,1329,good for them i hope this wakes more white people up,1,5015,2.25,['all_groups']
7156,2283,i just love your silly nonsense defense of islam isis is bad sorry,1,8773,2.25,['all_groups']
7157,3732,i see white children living happily in white countries white countries must return to being white,1,14262,2.25,['all_groups']
7158,13699,holocaust debate comments news exterminations previous and current numbers anybody aware of a tabl,0,14900,1.0,['all_groups']
7159,9158,via repost of gregory hood s article on anti white play hamilton,0,8226,1.0,['all_groups']
7160,5873,ice should just go in and check for themselves since dem areas are lead by a holes jail them if they do not cooperate,1,20183,2.25,['all_groups']
7161,5557,help buildthewall so people get start working on the tunnelsyes that is sarcasm,1,19848,2.25,['all_groups']
7162,751,finns protest against increasing number of non white invaders via,1,3179,2.25,['all_groups']
7163,13361,such atrocious advice govt will be discredited pl throw out such saboteurs,0,4411,1.0,['all_groups']
7164,2300,know what modi ji has done for hindus so far 1 more than 30000 ngos are banned which causes christian,1,8866,2.25,['all_groups']
7165,11947,campuses are inherently anti white anti free speech they dont need to be actively attacking for us to act once we act they show their hand,0,5890,1.0,['all_groups']
7166,873,what if white privilege is actually white accomplishment,1,3632,2.25,['all_groups']
7167,6620,why are black men good at basketball the whole point is to run shoot and steal oh and their knee grows,1,20995,2.25,['all_groups']
7168,7856,it just occurred to me cuck rick wilson lives in tallahassee and i am here,0,8823,1.0,['all_groups']
7169,8084,a white ethno state would not tolerate abortion for healthy white babies i abhor individual expressionism in all its forms,0,1163,1.0,['all_groups']
